year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
2004,9.267306327819824,3.6359670162200928,144.445556640625,8.0,46.122772216796875,9.730405807495117,2.2752411365509033,22.940505981445312,9.0,96.9528579711914,11.406377792358398,2.7194509506225586,50.26731872558594,8.0,156.95791625976562,14.889719009399414,5.5220818519592285,67.94123840332031,0.0,213.14581298828125,18.933149337768555,8.135704040527344,46.873268127441406,0.0,293.1800842285156,23.57316017150879,11.908868789672852,17.37848472595215,0.0,314.9518127441406,23.410654067993164,12.720955848693848,61.977508544921875,0.0,276.08978271484375,23.916263580322266,14.628632545471191,99.38875579833984,0.0,229.99501037597656,22.303546905517578,12.005467414855957,25.761857986450195,0.0,191.6916046142578,16.870603561401367,9.425737380981445,121.2864761352539,0.0,106.91018676757812,11.484813690185547,5.683860778808594,30.85558319091797,0.0,55.673805236816406,7.948256492614746,2.1128275394439697,54.04979705810547,8.0,42.66565704345703
2005,9.215449333190918,3.8107717037200928,49.9654426574707,4.0,51.549468994140625,7.278824806213379,1.0916249752044678,28.089487075805664,9.0,82.4401626586914,12.904341697692871,3.7843494415283203,38.227874755859375,9.0,150.9888153076172,15.346600532531738,6.038058757781982,64.26519775390625,0.0,203.6404571533203,18.72236442565918,8.86727523803711,50.774330139160156,0.0,280.6632385253906,24.65862274169922,12.891244888305664,29.329666137695312,0.0,311.5609436035156,24.828039169311523,14.048924446105957,50.50774383544922,0.0,279.9043884277344,24.542530059814453,12.066807746887207,29.373188018798828,0.0,282.73846435546875,22.534862518310547,11.511550903320312,31.73553466796875,0.0,186.44276428222656,19.54283332824707,11.673552513122559,93.42787170410156,0.0,113.94317626953125,10.903364181518555,3.9986517429351807,65.99454498291016,8.0,71.8409423828125,7.283940315246582,1.1539790630340576,74.54898071289062,13.0,48.015323638916016
2006,6.875798225402832,1.6278338432312012,40.209617614746094,13.0,54.95344924926758,6.973869323730469,1.0286357402801514,65.27513885498047,11.0,70.90689086914062,10.990253448486328,3.785167932510376,125.65069580078125,7.0,135.65658569335938,15.017172813415527,5.751025199890137,29.777427673339844,2.0,219.83106994628906,18.720699310302734,9.401252746582031,59.7413215637207,0.0,255.0896759033203,24.403562545776367,12.363931655883789,18.96242904663086,0.0,320.5244445800781,28.433080673217773,16.152956008911133,49.43072509765625,0.0,318.1269226074219,22.542604446411133,12.691756248474121,52.238224029541016,0.0,234.51065063476562,23.562761306762695,13.920805931091309,95.1409912109375,0.0,178.62672424316406,18.923337936401367,11.815725326538086,96.72738647460938,0.0,107.34249114990234,13.929017066955566,6.1724138259887695,82.27408599853516,0.0,71.28437042236328,8.930596351623535,3.0709071159362793,114.6402587890625,9.0,43.3805046081543
2007,10.225637435913086,5.24746036529541,65.6264877319336,4.0,47.465721130371094,11.8311185836792,5.674154758453369,111.63570404052734,0.0,77.78986358642578,12.390002250671387,3.821314573287964,87.25199890136719,1.0,151.4744873046875,19.893856048583984,7.807823181152344,27.630971908569336,0.0,259.1032409667969,18.33338737487793,10.494946479797363,102.9013900756836,0.0,231.87350463867188,21.36042022705078,12.566174507141113,99.96707153320312,0.0,249.00318908691406,21.665056228637695,13.178510665893555,98.89543914794922,0.0,269.03314208984375,22.075729370117188,12.555112838745117,65.86275482177734,0.0,237.2266082763672,20.54510498046875,9.386107444763184,28.55411720275879,0.0,200.26502990722656,16.385021209716797,7.766368389129639,26.990955352783203,0.0,119.92127227783203,11.42654037475586,4.052761554718018,54.483619689941406,4.0,65.28169250488281,8.673563957214355,2.1167683601379395,71.7915267944336,13.0,53.69245147705078
2008,10.409754753112793,4.2187886238098145,107.83195495605469,6.0,52.47807693481445,12.10119915008545,3.026057481765747,49.1569709777832,5.0,103.11768341064453,11.17187213897705,4.472926616668701,98.5546875,3.0,133.66070556640625,14.268366813659668,5.264217853546143,78.56169891357422,1.0,213.9683837890625,20.564172744750977,10.250890731811523,99.28622436523438,0.0,268.2886962890625,21.710474014282227,11.43589973449707,38.777099609375,0.0,297.8550109863281,23.453222274780273,12.599345207214355,50.99543762207031,0.0,291.3669128417969,22.484792709350586,13.535367012023926,62.52486038208008,0.0,226.7423553466797,19.42951011657715,9.385820388793945,54.01784896850586,0.0,187.09999084472656,15.846640586853027,7.1830949783325195,87.0110092163086,0.0,115.07452392578125,11.160144805908203,6.057155132293701,93.47188568115234,0.0,49.054962158203125,7.440409183502197,1.4473427534103394,53.633087158203125,11.0,49.15393829345703
2009,6.462132453918457,0.13414840400218964,98.36788940429688,11.0,57.83354568481445,9.108819007873535,1.3894256353378296,33.334068298339844,10.0,89.1327133178711,12.94849967956543,3.052799701690674,39.314998626708984,2.0,181.46197509765625,15.489885330200195,6.07819938659668,74.60138702392578,0.0,204.85215759277344,19.31047821044922,9.386279106140137,56.3430290222168,0.0,274.8201599121094,22.842655181884766,11.69095516204834,55.330318450927734,0.0,310.9599304199219,23.53928565979004,13.1136474609375,54.605953216552734,0.0,290.5299987792969,25.211917877197266,13.094931602478027,22.694293975830078,0.0,264.5359191894531,22.153270721435547,11.403976440429688,32.42811965942383,0.0,193.4071044921875,17.898757934570312,8.769237518310547,53.565608978271484,0.0,116.31615447998047,13.300240516662598,7.91934871673584,164.01785278320312,0.0,56.11054611206055,8.275506019592285,2.149409294128418,113.97115325927734,8.0,44.6247444152832
2010,5.3333539962768555,-0.45691531896591187,56.98777770996094,17.0,53.85509490966797,8.155587196350098,1.5389654636383057,87.9277114868164,11.0,84.3971939086914,11.710529327392578,3.3001627922058105,58.263328552246094,10.0,163.97128295898438,16.813325881958008,5.350942134857178,21.40676498413086,0.0,262.3133239746094,17.6009521484375,7.767064571380615,39.68696212768555,0.0,265.0994567871094,22.73859977722168,11.927647590637207,52.48851013183594,0.0,296.7015075683594,25.823989868164062,13.910895347595215,26.053953170776367,0.0,309.80572509765625,23.156959533691406,12.851602554321289,46.63341522216797,0.0,237.93545532226562,21.436237335205078,9.951498985290527,48.344417572021484,0.0,198.3974609375,16.481990814208984,8.16976261138916,86.67106628417969,2.0,115.87012481689453,10.527334213256836,4.816300392150879,126.48590850830078,5.0,54.34281921386719,5.115666389465332,-0.44959771633148193,85.46870422363281,16.0,44.48945236206055
2011,7.916141986846924,2.6453804969787598,53.443031311035156,12.0,52.31413269042969,11.050924301147461,4.36176872253418,52.5281982421875,1.0,73.44149780273438,13.641658782958984,4.24153470993042,21.104562759399414,4.0,160.95742797851562,19.946266174316406,7.515562057495117,11.042135238647461,0.0,261.8878173828125,20.983861923217773,8.952207565307617,19.19364356994629,0.0,314.5278625488281,21.625097274780273,11.48038387298584,52.645477294921875,0.0,274.39715576171875,22.268753051757812,12.091225624084473,67.1400146484375,0.0,271.0254821777344,23.174222946166992,13.415788650512695,86.29617309570312,0.0,238.3107452392578,22.573848724365234,12.408368110656738,41.515403747558594,0.0,183.298095703125,18.40900230407715,9.270896911621094,36.422821044921875,0.0,120.81251525878906,14.874922752380371,8.072052955627441,35.306114196777344,0.0,63.442413330078125,11.01677131652832,5.190003395080566,162.1314697265625,0.0,40.93111801147461
2012,9.322871208190918,4.034211158752441,46.55770492553711,7.0,51.66327667236328,6.52510404586792,-1.0022468566894531,14.118255615234375,16.0,101.57894134521484,15.334277153015137,4.35949182510376,23.874980926513672,2.0,179.5395965576172,13.317450523376465,4.783666610717773,135.03390502929688,0.0,197.74404907226562,19.186054229736328,9.307934761047363,57.449798583984375,0.0,276.2825927734375,20.73927879333496,12.298073768615723,79.94474792480469,0.0,249.8809814453125,22.589664459228516,12.462371826171875,61.4803581237793,0.0,280.111083984375,25.070966720581055,13.885048866271973,30.96748161315918,0.0,267.29803466796875,21.098936080932617,10.01462459564209,57.11198043823242,0.0,190.370849609375,16.189334869384766,9.866532325744629,156.81002807617188,0.0,94.46060180664062,11.76646614074707,5.247068881988525,73.49250030517578,1.0,64.71315002441406,10.36186408996582,4.622241020202637,146.80807495117188,5.0,44.470481872558594
2013,7.649687767028809,2.9408013820648193,83.8727798461914,6.0,43.71129608154297,7.577542304992676,1.264312505722046,59.410675048828125,8.0,81.75194549560547,10.041898727416992,2.765977382659912,80.0009765625,7.0,138.10992431640625,14.106173515319824,4.9949564933776855,60.267154693603516,2.0,219.43504333496094,15.848479270935059,7.328162670135498,81.47848510742188,0.0,240.1123046875,20.35202407836914,11.190485000610352,53.49478530883789,0.0,261.8324890136719,26.703529357910156,14.99315071105957,51.153953552246094,0.0,323.41668701171875,24.891939163208008,12.852413177490234,19.613937377929688,0.0,279.643798828125,22.069141387939453,11.711942672729492,54.22518539428711,0.0,178.44000244140625,18.282188415527344,10.886653900146484,101.31719970703125,0.0,107.4600830078125,11.036714553833008,5.345239639282227,111.73977661132812,2.0,54.444007873535156,10.155261993408203,3.014370918273926,104.1978759765625,4.0,53.248931884765625
