year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
2004,7.020589351654053,0.477605402469635,126.9342269897461,15.0,,9.129217147827148,-0.3049854338169098,39.4136962890625,14.0,,10.778218269348145,1.1412110328674316,61.84076690673828,13.0,,13.51477336883545,4.433604717254639,99.38362121582031,1.0,,18.28606605529785,7.131098747253418,62.44502258300781,0.0,,24.376230239868164,12.056812286376953,21.594345092773438,0.0,,25.467662811279297,13.198081016540527,38.84531784057617,0.0,,25.115955352783203,14.092512130737305,117.55531311035156,0.0,,22.503429412841797,11.160677909851074,34.891883850097656,0.0,,17.954790115356445,9.438624382019043,138.1062774658203,0.0,,10.015966415405273,2.3570103645324707,43.602386474609375,5.0,,7.670588970184326,0.7281180620193481,72.75802612304688,12.0,
2005,7.254138946533203,-0.8699301481246948,41.71432113647461,16.0,,4.904328346252441,-2.8154354095458984,35.98141860961914,23.0,,11.995888710021973,1.090153455734253,40.33584213256836,14.0,,14.66329288482666,4.92921257019043,106.3087387084961,0.0,,20.08442497253418,8.801793098449707,59.584835052490234,0.0,,25.635251998901367,13.095104217529297,39.36992645263672,0.0,,26.147315979003906,13.884864807128906,33.708778381347656,0.0,,24.365989685058594,12.37097454071045,47.5483283996582,0.0,,21.522687911987305,11.002293586730957,96.92593383789062,0.0,,18.476728439331055,9.743900299072266,80.17803955078125,0.0,,10.273069381713867,2.1713991165161133,76.47241973876953,13.0,,4.888973236083984,-2.337432861328125,72.04811096191406,22.0,
2006,6.264982223510742,-0.9109110236167908,65.58678436279297,20.0,,6.839782238006592,-1.3536158800125122,50.770179748535156,21.0,,11.447359085083008,2.5223195552825928,115.11329650878906,11.0,,15.77646255493164,4.975893020629883,43.19794464111328,0.0,,19.706863403320312,8.64730167388916,62.03661346435547,0.0,,25.23230743408203,12.195953369140625,38.518253326416016,0.0,,29.4138126373291,16.435611724853516,59.8614387512207,0.0,,22.57395362854004,12.089921951293945,77.76702117919922,0.0,,23.45441436767578,12.991843223571777,121.45832061767578,0.0,,19.63679313659668,10.408154487609863,72.81391906738281,0.0,,14.0827054977417,5.26788854598999,65.61450958251953,2.0,,8.767823219299316,0.5194960832595825,53.86103820800781,16.0,
2007,9.10680103302002,1.7495014667510986,51.17752456665039,9.0,,10.909192085266113,2.565509080886841,93.18696594238281,3.0,,11.557913780212402,2.396994113922119,71.95038604736328,6.0,,19.186731338500977,7.229779243469238,45.98766326904297,0.0,,19.084331512451172,9.61170482635498,136.30653381347656,0.0,,22.56926727294922,11.925363540649414,89.94866180419922,0.0,,23.983707427978516,12.941372871398926,63.33341979980469,0.0,,23.769655227661133,12.6954984664917,84.76118469238281,0.0,,20.760318756103516,9.165586471557617,49.285308837890625,0.0,,16.45101547241211,6.732003211975098,36.51961135864258,1.0,,9.747770309448242,1.4773861169815063,56.45248031616211,8.0,,7.804304599761963,0.013141554780304432,67.85592651367188,16.0,
2008,9.914775848388672,1.724021077156067,101.15835571289062,8.0,,12.085601806640625,1.2899203300476074,27.892105102539062,11.0,,10.375699996948242,2.1867258548736572,99.00389862060547,6.0,,14.28884220123291,4.49812650680542,114.19251251220703,1.0,,19.58760643005371,9.308670997619629,138.6619110107422,0.0,,22.29663848876953,12.021225929260254,79.79611206054688,0.0,,25.00770378112793,12.786930084228516,59.957366943359375,0.0,,24.747514724731445,13.03370189666748,59.866912841796875,0.0,,20.41112518310547,9.15695571899414,72.22184753417969,0.0,,16.41899299621582,6.8866167068481445,103.1181411743164,0.0,,9.692416191101074,3.2139461040496826,128.36221313476562,5.0,,6.30548620223999,-0.061997782438993454,104.18843078613281,17.0,
2009,6.428699016571045,-1.6545792818069458,87.4037094116211,23.0,,8.0119047164917,-0.6077760457992554,61.3343391418457,16.0,,12.140989303588867,1.7629777193069458,44.35038757324219,7.0,,14.948004722595215,5.556904315948486,126.75489807128906,0.0,,21.204120635986328,10.114275932312012,53.50830078125,0.0,,23.860469818115234,11.947690963745117,63.2637939453125,0.0,,26.302278518676758,13.816157341003418,42.0735969543457,0.0,,27.5281982421875,14.47922420501709,52.90851974487305,0.0,,22.574344635009766,11.036235809326172,49.14326095581055,0.0,,17.784225463867188,7.353017807006836,68.50498962402344,2.0,,12.948780059814453,5.522393703460693,120.24234008789062,0.0,,7.248744487762451,0.6053625345230103,97.502685546875,12.0,
2010,4.32493257522583,-2.13383150100708,77.82412719726562,23.0,,6.805301666259766,-0.8789911270141602,83.19944763183594,15.0,,10.721171379089355,1.32550048828125,71.96643829345703,13.0,,16.595766067504883,5.028093338012695,37.56599426269531,0.0,,16.75775146484375,7.445614814758301,111.1517105102539,0.0,,22.062255859375,11.621411323547363,99.2425308227539,0.0,,26.861860275268555,14.874236106872559,36.21839904785156,0.0,,24.94565773010254,13.022844314575195,41.47903060913086,0.0,,21.197532653808594,9.526787757873535,73.82402038574219,0.0,,15.724292755126953,6.605107307434082,114.47587585449219,1.0,,9.854268074035645,3.300482988357544,121.51913452148438,7.0,,5.947247505187988,-1.6114096641540527,71.10900115966797,20.0,
2011,7.088613510131836,-0.3339879512786865,35.09941482543945,16.0,,10.133550643920898,0.985240638256073,48.25332260131836,11.0,,12.67690372467041,2.961212158203125,75.97863006591797,6.0,,19.29804229736328,6.8236894607543945,24.104923248291016,0.0,,22.15694808959961,9.430493354797363,42.28398895263672,0.0,,22.366804122924805,11.388227462768555,67.94579315185547,0.0,,22.88617706298828,12.172344207763672,99.39669799804688,0.0,,26.289199829101562,13.880555152893066,54.2827033996582,0.0,,24.188447952270508,12.209331512451172,41.24425506591797,0.0,,18.66533660888672,7.536558628082275,58.483619689941406,0.0,,14.201671600341797,6.039059162139893,112.64961242675781,0.0,,9.457876205444336,2.5064280033111572,118.7289047241211,7.0,
2012,7.913333415985107,0.9761652946472168,56.44898986816406,14.0,,4.451781272888184,-4.992048740386963,9.123283386230469,22.0,,15.529108047485352,2.9868593215942383,27.590158462524414,4.0,,13.231162071228027,4.75981330871582,148.3171844482422,1.0,,19.96642303466797,8.946044921875,89.85894775390625,0.0,,23.826133728027344,12.76235294342041,69.2210464477539,0.0,,24.847896575927734,12.748926162719727,47.27737808227539,0.0,,27.745800018310547,14.644551277160645,51.16970443725586,0.0,,21.899587631225586,10.926981925964355,67.21714782714844,0.0,,17.495145797729492,8.475808143615723,94.92838287353516,3.0,,12.04001235961914,4.361327171325684,103.1778564453125,2.0,,8.428506851196289,1.2952286005020142,99.96415710449219,10.0,
2013,6.779505252838135,-0.2701584994792938,99.34117126464844,18.0,,5.795986175537109,-2.013634443283081,71.27510070800781,24.0,,10.801648139953613,2.1868722438812256,113.17613220214844,7.0,,14.40803337097168,4.816177845001221,96.04998779296875,0.0,,15.260211944580078,6.354109764099121,145.7516326904297,0.0,,21.137001037597656,10.72897720336914,64.24043273925781,0.0,,27.74647331237793,14.923440933227539,64.82276916503906,0.0,,25.47911834716797,13.387616157531738,46.52996826171875,0.0,,22.030872344970703,11.303483009338379,73.08152770996094,0.0,,18.272342681884766,9.894709587097168,88.90506744384766,0.0,,9.17544937133789,2.886098623275757,133.42868041992188,8.0,,9.685738563537598,0.7184586524963379,70.50746154785156,16.0,
