year,tmax_jan,tmin_jan,rain_jan,frost_jan,sun_jan,tmax_feb,tmin_feb,rain_feb,frost_feb,sun_feb,tmax_mar,tmin_mar,rain_mar,frost_mar,sun_mar,tmax_apr,tmin_apr,rain_apr,frost_apr,sun_apr,tmax_may,tmin_may,rain_may,frost_may,sun_may,tmax_jun,tmin_jun,rain_jun,frost_jun,sun_jun,tmax_jul,tmin_jul,rain_jul,frost_jul,sun_jul,tmax_aug,tmin_aug,rain_aug,frost_aug,sun_aug,tmax_sep,tmin_sep,rain_sep,frost_sep,sun_sep,tmax_oct,tmin_oct,rain_oct,frost_oct,sun_oct,tmax_nov,tmin_nov,rain_nov,frost_nov,sun_nov,tmax_dec,tmin_dec,rain_dec,frost_dec,sun_dec
1995,6.3566389083862305,0.09856756776571274,151.4522247314453,15.0,45.111854553222656,10.005964279174805,3.581254482269287,100.10274505615234,3.0,67.98844146728516,9.969719886779785,0.9471632242202759,107.85383605957031,13.0,147.80001831054688,13.532391548156738,4.8411054611206055,69.96281433105469,1.0,173.4878692626953,19.080493927001953,7.494385719299316,93.53695678710938,0.0,265.0364685058594,20.828250885009766,10.055806159973145,37.066131591796875,0.0,260.41058349609375,27.367979049682617,14.756340980529785,64.18472290039062,0.0,300.10723876953125,25.60697364807129,13.46985912322998,54.063846588134766,0.0,249.6592254638672,17.800199508666992,9.00820541381836,108.27323150634766,0.0,143.693359375,18.964035034179688,9.546175956726074,43.704463958740234,0.0,110.79638671875,9.686446189880371,2.4875402450561523,47.42219924926758,9.0,61.08963394165039,4.686144828796387,-0.17979370057582855,82.05692291259766,17.0,32.515377044677734
1996,5.836522579193115,0.4670899212360382,44.82757568359375,15.0,44.91139602661133,4.36412239074707,-1.1743500232696533,65.89153289794922,18.0,66.55430603027344,9.819591522216797,0.0487048402428627,18.12671661376953,16.0,154.97509765625,15.732268333435059,3.405045986175537,17.274999618530273,5.0,228.862060546875,16.753257751464844,7.301474571228027,94.90675354003906,0.0,215.0145721435547,23.199140548706055,10.831254959106445,29.560298919677734,0.0,302.1827392578125,24.080427169799805,11.470121383666992,54.926658630371094,0.0,296.04345703125,23.46538734436035,12.162799835205078,78.94685363769531,0.0,229.464599609375,18.39118194580078,6.960306644439697,35.31092834472656,0.0,182.0137939453125,15.150309562683105,6.462437152862549,59.577232360839844,0.0,99.93606567382812,8.219451904296875,2.912473440170288,181.1826171875,7.0,43.38947296142578,3.7100989818573,-1.2012486457824707,58.03998947143555,17.0,37.32347869873047
1997,2.7269041538238525,-3.043536901473999,24.578548431396484,21.0,44.34498977661133,10.069493293762207,1.8298683166503906,97.79691314697266,9.0,79.13240051269531,13.645241737365723,3.328267812728882,17.69090461730957,3.0,156.1840057373047,15.287408828735352,2.0947413444519043,29.57334327697754,11.0,255.02694702148438,19.357982635498047,8.23328971862793,93.5054931640625,0.0,285.58563232421875,21.103443145751953,11.44013786315918,132.92031860351562,0.0,239.27801513671875,23.76877212524414,12.468445777893066,62.72317123413086,0.0,281.9254455566406,27.568374633789062,15.38293170928955,67.29256439208984,0.0,253.06800842285156,22.64990234375,9.144499778747559,28.150402069091797,0.0,212.7273406982422,15.501626968383789,5.562068462371826,53.3915901184082,6.0,122.98947143554688,10.626652717590332,3.941493511199951,104.05206298828125,3.0,53.78736877441406,6.929194450378418,1.9143157005310059,96.3038330078125,13.0,33.65549087524414
1998,6.84824800491333,1.0039228200912476,88.38106536865234,13.0,47.1021728515625,10.053888320922852,-0.6348990797996521,16.434097290039062,14.0,94.14936065673828,11.713579177856445,2.646845579147339,36.372196197509766,8.0,147.4696807861328,12.978337287902832,5.076150894165039,158.6293487548828,2.0,164.10211181640625,20.61098861694336,8.63586711883545,37.10411834716797,0.0,284.40966796875,22.7168025970459,11.325486183166504,61.18329620361328,0.0,285.93609619140625,23.415977478027344,12.54431438446045,45.05669403076172,0.0,254.78985595703125,25.58331871032715,11.751096725463867,40.00720977783203,0.0,266.9122009277344,19.446218490600586,10.9412202835083,112.27694702148438,0.0,147.1494903564453,13.806079864501953,7.309882640838623,145.1661376953125,0.0,78.58112335205078,6.527634620666504,0.0006914483965374529,59.132381439208984,12.0,59.678260803222656,6.213369369506836,0.6262263655662537,55.12602996826172,15.0,36.899681091308594
1999,7.687499046325684,1.3910239934921265,81.11968231201172,7.0,51.63309097290039,5.634679317474365,-0.27889642119407654,96.88346862792969,12.0,66.0339584350586,11.661535263061523,3.1461071968078613,82.04388427734375,2.0,138.9962615966797,14.647278785705566,5.212100028991699,84.70858001708984,1.0,185.65968322753906,20.492259979248047,10.11860466003418,77.1874771118164,0.0,257.5246276855469,21.476476669311523,10.203812599182129,66.92145538330078,0.0,281.1243591308594,25.825031280517578,14.024324417114258,64.6390151977539,0.0,301.8033142089844,24.72817611694336,13.404438018798828,66.940673828125,0.0,247.9700927734375,22.90619468688965,12.41713809967041,117.48592376708984,0.0,175.11215209960938,15.505073547363281,7.04775857925415,74.63581848144531,0.0,109.5843276977539,7.588631629943848,1.2347275018692017,52.16853713989258,9.0,55.33597183227539,6.608323574066162,1.067427635192871,176.7656707763672,12.0,33.57643127441406
2000,5.384325981140137,-0.011163727380335331,34.76905059814453,14.0,46.962493896484375,9.320026397705078,1.9061851501464844,103.00171661376953,7.0,76.12133026123047,11.149272918701172,2.28674054145813,49.53083419799805,7.0,145.29446411132812,14.963369369506836,5.040797233581543,78.90921020507812,1.0,193.1853790283203,20.597124099731445,9.755281448364258,87.09685516357422,0.0,260.0358581542969,23.714052200317383,11.554306030273438,36.60406494140625,0.0,310.32086181640625,21.81753158569336,11.874764442443848,154.46395874023438,0.0,251.32119750976562,25.391450881958008,13.331690788269043,54.88638687133789,0.0,259.75341796875,21.39576530456543,10.940195083618164,67.31201171875,0.0,175.27459716796875,15.08261775970459,7.883023262023926,103.49193572998047,0.0,98.08265686035156,10.753812789916992,4.706921100616455,130.6468505859375,0.0,51.38871765136719,9.241918563842773,3.747406482696533,71.58255767822266,5.0,38.20370864868164
2001,6.935815334320068,1.3009778261184692,86.7603530883789,12.0,45.91377639770508,8.191976547241211,1.148284673690796,50.215389251708984,13.0,73.91988372802734,11.911809921264648,4.919628620147705,172.8510284423828,1.0,105.99061584472656,12.347113609313965,4.151463508605957,118.95846557617188,4.0,168.28582763671875,20.575496673583984,9.742514610290527,61.67654800415039,0.0,273.7188720703125,21.873586654663086,9.875448226928711,54.31001281738281,0.0,290.65667724609375,24.99240493774414,13.585119247436523,112.89971160888672,0.0,280.40765380859375,25.49018096923828,13.936041831970215,76.92436981201172,0.0,255.4628143310547,17.14931297302246,8.552282333374023,94.4281997680664,0.0,139.7633819580078,19.022113800048828,10.132265090942383,84.3963394165039,0.0,110.62428283691406,7.917492389678955,1.0808378458023071,75.5401611328125,12.0,59.6939811706543,4.177915096282959,-1.6386446952819824,64.89468383789062,22.0,45.57476043701172
2002,6.740118026733398,0.09613142162561417,42.941932678222656,15.0,52.610687255859375,9.943106651306152,3.755908489227295,112.0188217163086,6.0,64.3507308959961,12.842955589294434,2.826777219772339,55.02597427368164,11.0,158.20556640625,15.70653247833252,3.838233709335327,26.731178283691406,0.0,226.66226196289062,18.11186408996582,7.893762111663818,85.0441665649414,0.0,247.30624389648438,24.201595306396484,12.305989265441895,52.962188720703125,0.0,297.35198974609375,23.857440948486328,12.508748054504395,66.72660064697266,0.0,263.5279541015625,23.560457229614258,13.452632904052734,88.31613159179688,0.0,215.9489288330078,19.81358528137207,8.984429359436035,40.93169403076172,0.0,178.2598419189453,15.796510696411133,6.741818428039551,99.77843475341797,0.0,103.93757629394531,11.34135627746582,5.252929210662842,155.8060760498047,0.0,48.32542419433594,7.890597820281982,3.649292469024658,88.98827362060547,6.0,28.452241897583008
2003,4.040926456451416,-1.5758910179138184,87.27162170410156,19.0,49.83024978637695,6.156846046447754,-2.250889778137207,31.701143264770508,22.0,92.64073181152344,15.080166816711426,2.682349920272827,27.16533088684082,9.0,191.08660888671875,16.436796188354492,4.282167911529541,51.464019775390625,6.0,236.63636779785156,19.70492172241211,9.033531188964844,66.3126449584961,0.0,258.3511047363281,27.691417694091797,14.795226097106934,46.06132507324219,0.0,320.2453308105469,26.688547134399414,13.892783164978027,53.36384582519531,0.0,305.364013671875,31.07472801208496,15.77427864074707,36.41350173950195,0.0,290.9354553222656,22.3079833984375,9.134180068969727,36.71012496948242,0.0,204.61874389648438,12.997947692871094,4.5704522132873535,114.77980041503906,7.0,107.63601684570312,11.276755332946777,4.082395076751709,57.55720901489258,2.0,58.709632873535156,6.530025482177734,0.8095035552978516,54.88398361206055,14.0,42.756134033203125
2004,5.66702127456665,0.22150903940200806,141.9692840576172,17.0,40.1202278137207,7.873050689697266,-0.007424831390380859,24.034610748291016,15.0,93.99203491210938,10.532820701599121,1.1266368627548218,42.414588928222656,12.0,154.2322235107422,14.788714408874512,4.8661980628967285,59.06870651245117,1.0,206.7142791748047,18.410913467407227,6.490915775299072,59.13741683959961,0.0,293.3250427246094,23.0086727142334,11.02212142944336,43.7481689453125,0.0,296.1844177246094,24.37976837158203,12.548869132995605,73.71006774902344,0.0,278.14581298828125,24.388269424438477,14.269519805908203,129.3505096435547,0.0,223.58187866210938,21.572568893432617,10.725586891174316,26.012699127197266,0.0,190.50926208496094,16.45038604736328,8.572269439697266,118.3681411743164,0.0,100.37386322021484,8.564924240112305,3.181580066680908,41.58872985839844,4.0,49.69169235229492,4.519895553588867,-0.5073660016059875,63.470481872558594,18.0,35.191280364990234
