Year,Region,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring,Country
2015,Netherlands,Spring_Barley,25170,6.43,8.029781977335611,13.562445640563965,22.279088973999023,14.571502367655436,2.743141792714596,3.763764500617981,11.942686716715494,7.360425154368083,8.663105070590973,17.110887845357258,13.291929960250854,16.4607355594635,23.582006454467773,1.7540663480758667,9.798681139945984,10.33640225728353,329.67945635318756,1089.9799060821533,223.6852798461914,144.08917808532715,287.04869842529297,271.0238227844238,271.0238227844238,143.24588775634766,249.43311309814453,925.8469791412354,125.84697914123535,20761.69124130512,82396.95526765479,123.69619178771973,609.03125,769.0919494628906,267.39151763916016,539.6174011230469,534.4444122314453,2.679308262611941,28.0,9.0,1.0,0.0,1248.2596892882834,4911.658084910967,13159.846090026693,0,0,0.0,0.0,Netherlands
2016,Netherlands,Spring_Barley,24770,6.53,7.138560930887858,13.74319871266683,22.18711280822754,15.13774331410726,1.4839222431182861,4.621127367019653,12.817797660827637,6.518460194269816,9.182163039843243,17.502455234527588,15.460890531539917,17.439372539520264,22.769506454467773,1.1992368698120117,9.122071345647177,9.369315147399902,376.3946735858917,1125.220971107483,225.22056007385254,186.55714416503906,250.31666946411133,159.54480743408203,159.54480743408203,186.85454559326172,125.24545669555664,821.639181137085,21.63918113708496,34803.56803901517,62658.435011605165,128.06051635742188,590.0832824707031,718.3557586669922,298.96277618408203,487.16139221191406,493.73497009277344,2.86978793783442,30.0,14.0,10.0,0.0,1712.9981139709291,4381.156301751647,12572.989508534134,0,0,0.0,0.0,Netherlands
