Year,Region,Country,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2004,England,UK,Winter_Barley,350923,6.3,7.966666666666668,13.233333333333334,20.4,14.166666666666666,2.1,4.8999999999999995,11.533333333333331,7.4,9.066666666666666,15.966666666666663,13.475,16.375,21.4,2.6,8.333333333333336,8.866666666666665,12.2,32.900000000000006,220.5,169.10000000000002,270.0,230.4,230.4,213.9,200.3,889.9999999999999,53.95624971852101,28594.81000000001,72900.0,191.6,446.9,543.7,304.5,343.4,404.7000000000001,2.013703703703704,29.299999999999997,6.8,4.4,0.9,1533.1733333333334,4311.0,11091.48,0,0,0,0
2005,England,UK,Winter_Barley,321312,6.4,7.599999999999999,12.866666666666667,20.533333333333335,14.966666666666669,1.7,4.766666666666667,11.1,7.533333333333332,8.816666666666666,15.816666666666666,13.075,16.175,20.9,3.4,8.100000000000001,9.433333333333335,11.45,32.449999999999996,166.0,161.3,174.5,243.8,243.8,120.8,120.7,745.6,198.35624971852087,26017.69,30450.25,189.3,441.9,576.4,325.3,386.0,406.1,3.3031518624641834,27.299999999999997,11.3,11.5,3.1999999999999997,1422.128333333333,2760.008333333333,11835.413333333334,0,0,0,0
2006,England,UK,Winter_Barley,322258,6.6,7.2,12.133333333333336,22.03333333333333,16.099999999999998,2.0,4.333333333333333,11.866666666666667,8.666666666666668,8.233333333333334,16.95,13.675,17.65,25.2,1.3,7.800000000000002,10.166666666666664,10.1,35.85,191.9,224.3,152.9,275.3,275.3,128.9,161.2,844.4,99.55624971852092,50310.490000000005,23378.410000000003,165.4,429.7,667.4,345.29999999999995,440.2000000000001,399.4,4.364944408109875,26.1,16.200000000000003,3.4,3.8,1846.736666666667,2591.655,14705.046666666663,0,0,0,0
2007,England,UK,Winter_Barley,318829,5.9,8.733333333333333,14.433333333333332,19.4,14.366666666666667,2.766666666666667,5.366666666666667,10.866666666666664,6.666666666666667,9.9,15.133333333333333,13.275,15.3,20.0,2.9,9.066666666666665,8.533333333333337,14.7,30.4,275.7,173.9,324.4,159.3,159.3,178.6,98.0,933.3,10.65624971852094,30241.210000000003,105235.36,182.7,535.0,532.7,329.5,381.8,314.9,1.6421085080147968,23.0,4.0,5.8,0.7,1721.61,4909.253333333333,10334.380000000005,0,0,0,0
2008,England,UK,Winter_Barley,345903,6.6,8.333333333333334,13.033333333333331,19.633333333333336,13.366666666666667,1.633333333333333,4.7,11.266666666666666,6.366666666666667,8.866666666666665,15.45,13.475,16.175,20.6,2.4,8.333333333333332,8.36666666666667,11.6,31.35,225.2,218.1,265.6,272.4,272.4,206.5,202.2,981.3,37.34375028147906,47567.61,70543.36000000002,232.5,465.0,505.2000000000001,297.0,305.3,393.4,1.90210843373494,29.6,11.9,7.1,5.8,1933.8199999999997,4103.52,9918.760000000002,0,0,0,0
2009,England,UK,Winter_Barley,346598,6.3,6.133333333333333,13.866666666666667,20.266666666666666,14.733333333333334,0.4333333333333333,4.866666666666667,11.166666666666666,7.666666666666667,9.366666666666667,15.716666666666663,13.2,16.299999999999997,21.0,2.5,9.0,9.1,13.1,32.150000000000006,228.0,135.0,242.9,268.5,268.5,188.0,89.5,874.4,69.55624971852092,18225.0,59000.41,174.60000000000002,542.2,558.8,303.29999999999995,357.7,416.4,2.3005351996706462,42.400000000000006,6.3999999999999995,0.6,0.6,1264.5,3817.578333333333,11325.013333333332,0,0,0,1
2010,England,UK,Winter_Barley,320475,6.3,3.9666666666666663,13.0,20.500000000000004,13.166666666666666,-1.7,3.733333333333333,11.1,6.166666666666667,8.366666666666667,15.8,12.775,16.200000000000003,21.6,1.9,9.266666666666667,9.400000000000004,10.1,32.400000000000006,175.9,112.8,194.7,243.1,243.1,158.3,175.8,726.5000000000001,217.45624971852078,12723.84,37908.09,165.0,527.4000000000001,547.4000000000001,317.20000000000005,309.6,441.1,2.81150487930149,57.3,14.4,11.9,4.4,943.76,3076.26,11221.700000000004,0,0,0,1
2011,England,UK,Winter_Barley,298254,6.0,7.9,14.8,19.366666666666667,15.800000000000002,2.3666666666666667,5.266666666666667,10.166666666666666,8.5,10.033333333333331,14.766666666666666,12.975,15.2,19.8,2.2,9.533333333333331,9.2,15.1,29.3,260.3,79.19999999999999,207.5,165.8,165.8,137.6,132.5,712.8000000000001,231.15624971852083,6272.6399999999985,43056.25,148.4,557.7,517.7,325.7,321.79999999999995,400.9,2.4949397590361446,21.9,8.100000000000001,1.2,0.7,794.6399999999999,3064.083333333333,10026.123333333337,0,0,0,1
2012,England,UK,Winter_Barley,328796,6.4,7.666666666666667,13.3,19.066666666666663,13.199999999999998,1.5,4.466666666666667,11.0,5.8999999999999995,8.883333333333333,15.033333333333331,12.45,15.85,20.8,3.1,8.833333333333332,8.066666666666666,11.65,30.1,242.7,216.9,351.29999999999995,315.0,315.0,203.1,178.0,1125.9,181.9437502814792,47045.61,123411.68999999996,198.7,488.9,440.4,322.2,322.2,312.0,1.2536293766011957,32.3,7.7,6.300000000000001,5.2,1926.795,5281.209999999999,8396.96,0,0,1,0
2013,England,UK,Winter_Barley,256899,6.4,6.933333333333334,10.6,21.066666666666663,14.166666666666666,1.3,2.733333333333333,11.2,7.133333333333333,6.666666666666666,16.133333333333333,11.900000000000002,17.4,23.6,-0.3,7.866666666666667,9.866666666666664,7.4,33.400000000000006,238.9,168.3,149.5,256.1,256.1,113.9,111.7,812.8,131.15624971852094,28324.890000000003,22350.25,169.89999999999998,432.5,639.8000000000001,289.70000000000005,457.2000000000001,371.1,4.279598662207358,31.299999999999997,26.6,5.4,8.6,1122.0,2411.9333333333334,13478.453333333337,0,1,0,0
2014,England,UK,Winter_Barley,363227,7.1,8.433333333333335,14.033333333333331,20.6,15.366666666666667,2.533333333333333,5.6000000000000005,11.066666666666668,8.200000000000001,9.816666666666666,15.833333333333332,13.525,16.25,22.7,3.1,8.43333333333333,9.53333333333333,14.45,32.5,357.6,197.9,205.3,222.1,222.1,159.0,122.4,982.9,38.94375028147908,39164.41,42148.09,214.5,459.9,636.3,279.0,433.2,376.1,3.09936678032148,17.200000000000003,5.6000000000000005,2.4,1.1,1942.7183333333332,3250.5833333333335,13107.779999999995,0,0,0,0
2015,England,UK,Winter_Barley,375812,7.6,8.799999999999999,13.0,19.9,14.533333333333331,2.8666666666666667,4.233333333333333,10.466666666666669,7.1000000000000005,8.616666666666667,15.183333333333334,12.35,15.825,20.4,2.4,8.766666666666666,9.433333333333335,10.85,30.549999999999997,277.5,153.7,206.8,228.8,228.8,171.5,143.2,866.8,77.15624971852094,23623.689999999995,42766.240000000005,187.1,531.3,564.1,297.2,342.7,403.8,2.7277562862669247,22.800000000000004,7.4,2.4,2.3,1324.381666666667,3139.9133333333334,11225.590000000002,0,0,0,0
2016,England,UK,Winter_Barley,375650,6.4,8.433333333333332,12.6,20.46666666666667,14.3,2.1666666666666665,4.066666666666666,11.699999999999998,7.066666666666666,8.333333333333332,16.083333333333332,13.425,16.75,21.5,1.8,8.533333333333333,8.766666666666671,10.000000000000002,33.25,232.6,192.2,199.7,199.0,199.0,104.4,127.1,823.5,120.4562497185209,36940.84,39880.09,193.0,500.1,530.2,327.6,400.3,338.20000000000005,2.6549824737105663,25.800000000000004,12.2,6.3,5.4,1601.6666666666663,3211.8416666666662,10851.426666666668,0,0,0,0
2004,Wales,UK,Winter_Barley,8643,6.3,7.833333333333333,12.3,18.7,13.3,2.2333333333333334,4.566666666666666,11.033333333333331,7.333333333333333,8.433333333333334,14.866666666666664,12.6,15.225,19.9,2.2,7.7333333333333325,7.666666666666668,10.3,29.6,445.5,238.1,310.0,492.6,492.6,235.9,302.2,1486.2000000000005,542.2437502814796,56691.61,96100.0,180.6,438.4,494.2,256.8,308.0,391.0,1.5941935483870968,27.9,9.2,3.6,1.1,2007.9766666666667,4608.666666666666,9241.54,0,0,0,0
2005,Wales,UK,Winter_Barley,7570,6.0,7.5,12.1,19.066666666666663,14.066666666666668,2.0666666666666664,4.7,10.7,7.266666666666667,8.4,14.883333333333333,12.3,15.2,19.5,3.6,7.4,8.366666666666665,10.2,29.65,315.6,252.5,231.9,503.7999999999999,503.7999999999999,157.3,171.4,1303.8000000000002,359.8437502814793,63756.25,53777.609999999986,154.3,431.1,547.9,283.09999999999997,375.7,380.2,2.3626563173781805,25.5,11.6,12.0,3.7,2121.0,3451.4449999999997,10446.626666666669,0,0,0,0
2006,Wales,UK,Winter_Barley,6985,5.5,6.966666666666666,11.366666666666667,20.4,14.966666666666669,1.9666666666666668,4.233333333333333,11.366666666666667,8.166666666666666,7.800000000000001,15.883333333333336,12.95,16.425,23.1,1.4,7.133333333333334,9.033333333333337,9.0,32.650000000000006,403.9,407.2000000000001,190.1,469.2,469.2,154.7,186.2,1470.4,526.4437502814792,165811.84000000003,36138.009999999995,155.7,405.7000000000001,608.9,315.0,386.8,379.9,3.2030510257759075,30.2,15.7,4.3,3.9,3176.1600000000008,3019.4216666666666,12421.56,0,0,0,0
2007,Wales,UK,Winter_Barley,6750,5.5,8.466666666666667,13.699999999999998,17.96666666666667,13.633333333333333,2.8666666666666667,4.966666666666667,10.4,6.933333333333333,9.333333333333332,14.183333333333334,12.625,14.175,18.5,2.7,8.73333333333333,7.566666666666668,13.000000000000002,27.549999999999997,532.7,258.7,447.9,246.6,246.6,279.8,167.5,1485.8999999999996,541.9437502814787,66925.68999999999,200614.40999999997,166.8,544.7,478.1,285.59999999999997,343.70000000000005,318.4,1.067425764679616,23.0,5.000000000000001,5.9,1.3,2414.533333333333,6352.715,8589.863333333335,0,0,1,0
2008,Wales,UK,Winter_Barley,6748,6.1,8.166666666666666,12.3,17.833333333333332,12.6,1.6666666666666667,4.733333333333333,10.733333333333334,6.366666666666667,8.516666666666666,14.283333333333331,12.775,15.025,18.8,2.4,7.5666666666666655,7.099999999999998,10.55,27.85,421.4,298.4,434.4,511.4,511.4,340.2,344.5,1665.6,721.643750281479,89042.55999999998,188703.36,205.3,451.1,437.2,260.0,247.1,374.9,1.0064456721915285,30.6,11.1,6.1,5.6,2541.373333333333,6204.679999999999,7796.733333333333,0,0,1,0
2009,Wales,UK,Winter_Barley,6352,6.0,6.033333333333334,12.533333333333331,18.5,13.866666666666667,0.4000000000000001,4.633333333333334,10.8,7.333333333333333,8.583333333333334,14.65,12.425,14.975,18.7,2.5,7.9,7.700000000000001,10.750000000000002,28.95,355.2,238.0,402.9,500.7,500.7,328.2,154.9,1496.8000000000002,552.8437502814793,56644.0,162328.41000000003,157.10000000000002,474.9,494.7,258.0,297.2,385.1,1.2278481012658229,41.0,7.6,0.8,1.9,2042.8333333333337,5902.485,9151.95,0,0,1,0
2010,Wales,UK,Winter_Barley,7279,6.2,4.166666666666667,12.233333333333334,18.666666666666668,12.6,-2.1333333333333333,3.2000000000000006,10.533333333333331,5.666666666666667,7.716666666666668,14.6,12.125,14.8,19.3,1.1,9.033333333333331,8.133333333333335,8.150000000000002,28.799999999999997,213.9,196.6,306.3,412.2,412.2,264.1,258.0,1129.0,185.0437502814791,38651.56,93819.69,176.6,541.3,496.6,316.5,260.0,448.0,1.6212863206007182,60.3,20.4,12.7,7.3,1517.0966666666668,4471.9800000000005,9269.866666666669,0,0,0,0
2011,Wales,UK,Winter_Barley,8097,6.3,7.7,13.666666666666666,17.733333333333334,14.633333333333333,2.4,5.1000000000000005,9.533333333333331,8.499999999999998,9.383333333333333,13.633333333333333,11.9,14.15,18.5,1.7,8.566666666666666,8.200000000000001,13.15,25.9,491.0,155.60000000000002,288.5,353.6,353.6,178.5,212.6,1288.6999999999998,344.7437502814789,24211.360000000008,83232.25,134.3,532.1,504.9,263.3,305.8,369.0,1.7500866551126515,22.700000000000003,9.9,1.3,0.3,1460.0466666666669,3933.2166666666662,8953.560000000001,0,0,0,0
2012,Wales,UK,Winter_Barley,7731,5.7,7.533333333333334,12.5,17.533333333333335,12.266666666666666,2.0,4.366666666666666,10.733333333333334,5.733333333333334,8.433333333333334,14.133333333333336,11.825,14.825,18.9,2.9,8.133333333333333,6.800000000000001,10.3,27.4,459.1,277.6,508.1,457.6,457.6,289.5,287.6,1702.4,758.4437502814792,77061.76000000001,258165.60999999996,154.0,481.5,397.2000000000001,270.0,278.5,325.8,0.781735878764023,29.6,7.5,6.8,5.6,2341.0933333333337,7181.1466666666665,6964.240000000002,0,0,1,0
2013,Wales,UK,Winter_Barley,4966,6.3,6.933333333333333,9.733333333333334,19.633333333333333,13.5,1.633333333333333,2.3,10.733333333333334,7.266666666666667,6.0166666666666675,15.183333333333334,11.05,16.35,22.4,-0.7,7.4333333333333345,8.899999999999999,5.65,30.55,441.4,255.4,233.6,412.8,412.8,171.2,182.8,1343.2,399.24375028147915,65229.15999999999,54568.96,143.2,442.7000000000001,626.5,234.2,438.5,371.6,2.6819349315068495,32.3,29.9,5.4,10.0,1536.6566666666668,3546.826666666667,12300.283333333333,0,1,0,0
2014,Wales,UK,Winter_Barley,6580,6.5,7.933333333333333,13.0,19.066666666666663,14.633333333333336,2.7000000000000006,5.3,10.433333333333334,7.633333333333333,9.15,14.75,12.75,15.05,20.8,3.0,7.7,8.633333333333333,12.45,29.25,659.1,289.0,257.9,345.0,345.0,200.4,159.70000000000002,1551.0,607.0437502814791,83521.0,66512.40999999999,162.5,417.3,616.0,287.9,395.8,362.9,2.388522683210547,15.3,4.9,2.4,0.5,2644.35,3804.025,11745.066666666666,0,0,0,0
2015,Wales,UK,Winter_Barley,6926,7.2,8.366666666666667,11.933333333333332,17.866666666666664,13.933333333333335,2.966666666666667,3.9,10.0,6.7,7.916666666666666,13.933333333333332,11.425,14.4,18.2,2.0,8.033333333333331,7.866666666666664,8.75,26.799999999999997,609.6,267.4,302.4,389.1,389.1,242.8,200.6,1568.5,624.5437502814791,71502.76,91445.75999999998,148.4,499.2999999999999,533.4,287.1,313.2,382.1,1.7638888888888888,22.6,10.1,2.5,1.9,2116.9166666666665,4213.44,9530.079999999998,0,0,0,0
2016,Wales,UK,Winter_Barley,8132,6.2,8.200000000000001,12.033333333333331,18.766666666666666,13.366666666666667,2.4666666666666663,4.0,11.433333333333332,6.699999999999999,8.016666666666666,15.099999999999998,13.175,15.4,19.4,1.6,8.033333333333333,7.333333333333334,9.05,30.299999999999997,473.7000000000001,277.5,321.4,298.4,298.4,190.0,239.0,1371.0,427.0437502814791,77006.25,103297.96,152.7,512.5999999999999,467.00000000000006,297.9,325.70000000000005,357.6,1.453018046048538,22.799999999999997,14.0,6.6,5.8999999999999995,2224.6249999999995,4853.139999999999,8764.033333333335,0,0,0,0
2004,Scotland,UK,Winter_Barley,56348,7.2,6.5,11.066666666666668,16.666666666666668,11.433333333333332,0.6333333333333333,3.633333333333333,9.533333333333331,5.5,7.35,13.1,11.0,13.6,17.9,1.2,7.433333333333335,7.133333333333335,7.349999999999999,24.299999999999997,505.2999999999999,282.59999999999997,395.7,501.0,501.0,264.5,364.0,1684.6,740.643750281479,79862.75999999998,156578.49,143.5,396.4,395.2,218.5,277.1,301.0,0.9987364164771292,41.2,12.2,7.2,2.8,2077.1099999999997,5183.67,6586.666666666667,0,0,1,0
2005,Scotland,UK,Winter_Barley,51341,7.4,6.333333333333333,10.366666666666667,16.8,11.9,1.0,3.233333333333333,9.266666666666666,5.733333333333333,6.8,13.033333333333331,10.375,13.325,17.3,2.5,7.133333333333335,7.533333333333335,5.400000000000001,24.1,447.5,350.20000000000005,287.7,493.4,493.4,183.7,273.6,1578.8000000000002,634.8437502814793,122640.04000000004,82771.29,123.0,414.2,414.0,209.4,282.4,313.7,1.4389989572471324,34.5,17.599999999999998,11.9,8.1,2381.36,3749.69,6955.200000000001,0,0,0,0
2006,Scotland,UK,Winter_Barley,53762,7.7,6.3,9.4,18.1,12.800000000000002,0.7666666666666666,1.9666666666666668,9.733333333333333,6.6000000000000005,5.683333333333334,13.916666666666664,10.8,14.5,20.4,-0.5,7.433333333333334,8.366666666666665,4.6,26.75,454.3,361.3,241.9,582.6999999999999,582.6999999999999,167.1,246.2,1640.2,696.2437502814792,130537.69,58515.609999999986,133.4,422.2999999999999,475.5,226.5,304.5,356.2,1.9656883009508064,34.0,26.4,4.5,9.7,2053.3883333333333,3366.4416666666657,8606.55,0,1,0,0
2007,Scotland,UK,Winter_Barley,52625,7.3,6.733333333333333,11.566666666666668,16.0,11.8,1.133333333333333,3.6666666666666665,8.966666666666667,5.566666666666666,7.616666666666667,12.483333333333334,10.425,12.7,16.3,1.7,7.900000000000002,7.033333333333333,7.85,22.450000000000003,511.4,318.3,382.0,354.79999999999995,354.79999999999995,272.4,238.7,1566.4999999999998,622.5437502814789,101314.89,145924.0,128.6,481.5,373.6,219.7,249.0,303.9,0.9780104712041884,33.0,12.6,7.5,4.0,2424.385,4768.633333333334,5977.6,0,0,1,0
2008,Scotland,UK,Winter_Barley,57612,7.4,6.366666666666667,10.533333333333331,16.566666666666666,10.766666666666666,0.1999999999999999,2.8666666666666667,9.433333333333332,4.633333333333334,6.7,13.0,11.05,13.825,17.7,0.4,7.666666666666666,7.133333333333335,6.5,24.0,570.0,288.8,370.7000000000001,487.2,487.2,263.20000000000005,262.6,1716.6999999999998,772.7437502814789,83405.44,137418.49000000002,130.8,469.3,376.1,216.7,232.2,353.20000000000005,1.0145670353385483,41.900000000000006,23.1,14.1,9.5,1934.96,4819.1,6230.723333333333,0,0,1,0
2009,Scotland,UK,Winter_Barley,45149,7.1,4.833333333333333,11.266666666666666,17.066666666666666,11.633333333333333,-0.7999999999999999,3.4333333333333336,9.333333333333334,5.833333333333333,7.35,13.2,10.775,13.7,17.7,1.5,7.833333333333332,7.7333333333333325,7.15,24.6,349.7,349.40000000000003,425.6,554.0,554.0,354.9,327.5,1678.6999999999998,734.7437502814789,122080.36000000004,181135.36,114.9,464.0,485.4,222.49999999999997,283.6,411.8,1.1405075187969924,51.599999999999994,13.3,7.4,4.2,2568.09,5617.92,8284.16,0,0,1,0
2010,Scotland,UK,Winter_Barley,48010,7.0,2.733333333333333,10.3,16.633333333333336,10.433333333333332,-3.366666666666667,2.3000000000000003,9.066666666666666,4.266666666666667,6.300000000000001,12.85,10.575,12.9,17.0,0.3,8.0,7.56666666666667,5.05,23.55,237.1,236.3,306.7,465.6,465.6,267.2,254.8,1245.7,301.74375028147915,55837.69,94064.89,146.9,433.0,409.8,248.5,254.6,343.79999999999995,1.3361591131398762,67.0,24.299999999999997,19.0,11.1,1488.6900000000005,3941.095,6816.340000000001,0,0,0,0
2011,Scotland,UK,Winter_Barley,45477,7.1,5.733333333333334,11.533333333333331,15.766666666666666,12.533333333333331,0.2333333333333333,3.766666666666667,8.066666666666668,6.766666666666667,7.65,11.916666666666668,10.075,12.45,17.0,1.1,7.766666666666666,7.699999999999997,8.450000000000001,20.75,562.5999999999999,369.9,360.9,569.4,569.4,261.4,350.29999999999995,1862.8,918.8437502814791,136826.00999999998,130248.80999999998,118.9,439.6,394.1,205.4,257.29999999999995,312.0,1.0919922416181769,43.1,13.7,3.2,2.7,2829.735,4300.725,6213.643333333333,0,0,1,0
2012,Scotland,UK,Winter_Barley,42816,6.5,5.966666666666666,10.933333333333332,15.633333333333336,10.1,0.6666666666666666,2.9,8.566666666666666,3.8333333333333335,6.916666666666666,12.1,9.65,12.875,17.3,1.3,8.033333333333331,7.066666666666668,5.800000000000001,21.3,499.7,254.4,386.5,455.6,455.6,260.2,280.8,1596.2,652.2437502814792,64719.36,149382.25,122.0,447.1,343.0,244.5,234.1,312.0,0.88745148771022,38.8,19.5,16.9,14.9,1759.6,4676.650000000001,5362.233333333334,0,0,1,0
2013,Scotland,UK,Winter_Barley,42694,6.6,5.966666666666666,8.433333333333334,17.633333333333336,11.3,0.7333333333333334,1.2666666666666668,9.466666666666669,5.166666666666667,4.8500000000000005,13.55,10.05,14.5,19.8,-1.6,7.166666666666667,8.16666666666667,3.4499999999999993,25.65,524.4,285.2,229.4,419.2000000000001,419.2000000000001,169.5,188.7,1458.2,514.2437502814792,81339.04,52624.36,127.1,406.2999999999999,463.7999999999999,219.3,320.7,298.2,2.021795989537925,39.7,36.0,12.9,14.5,1383.22,3108.3700000000003,8178.340000000001,0,1,0,0
2014,Scotland,UK,Winter_Barley,52507,7.8,5.966666666666666,11.2,17.23333333333333,12.4,0.9666666666666665,4.266666666666667,9.3,6.2,7.733333333333334,13.266666666666666,11.375,13.425,19.1,2.3,6.9333333333333345,7.933333333333332,8.2,24.8,652.2,321.29999999999995,341.6,423.2999999999999,423.2999999999999,274.0,227.1,1738.4,794.4437502814792,103233.68999999996,116690.56,114.3,359.9,456.80000000000007,204.4,334.9,238.9,1.3372365339578456,31.8,10.1,3.8,3.6,2484.72,4531.893333333333,7872.186666666667,0,0,0,0
2015,Scotland,UK,Winter_Barley,51808,7.8,6.433333333333334,9.933333333333334,15.699999999999998,11.966666666666669,0.8333333333333334,2.2666666666666666,8.233333333333333,5.2,6.1,11.966666666666663,9.125,12.625,16.7,1.0,7.666666666666667,7.466666666666665,3.95,20.9,696.7,400.2,359.2,381.3,381.3,267.5,166.0,1837.4,893.4437502814792,160160.03999999998,129024.63999999998,128.0,470.1,388.3,244.1,260.9,293.6,1.0810133630289531,36.8,22.3,6.1000000000000005,11.3,2441.22,4298.426666666666,6096.3099999999995,0,0,1,0
2016,Scotland,UK,Winter_Barley,48031,6.8,6.366666666666667,10.333333333333334,16.566666666666666,11.466666666666669,0.8999999999999999,2.766666666666667,9.366666666666664,4.866666666666666,6.550000000000001,12.966666666666663,11.125,13.275,17.1,1.2,7.566666666666666,7.200000000000001,5.049999999999999,23.9,559.0,261.4,344.8,321.0,321.0,255.4,259.8,1486.2,542.2437502814792,68329.95999999999,118887.04,115.5,452.7999999999999,393.2,254.8,252.1,344.79999999999995,1.140371229698376,38.5,21.9,15.0,11.1,1712.17,4470.906666666666,6514.013333333333,0,0,0,0
2004,Northern Ireland,UK,Winter_Barley,4519,6.9,8.133333333333333,12.433333333333332,18.066666666666663,12.766666666666666,2.0,4.466666666666666,10.566666666666666,6.966666666666666,8.45,14.316666666666666,12.375,14.525,18.9,2.4,7.966666666666666,7.5,10.35,27.949999999999996,290.2,214.0,285.5,299.7,299.7,176.3,219.7,1089.4,145.4437502814792,45796.0,81510.25,174.7,443.7,404.2000000000001,229.3,269.9,317.6,1.4157618213660246,25.6,6.199999999999999,3.0,0.6,1808.3,4087.4083333333338,7302.546666666667,0,0,0,0
2005,Northern Ireland,UK,Winter_Barley,4012,6.0,8.0,12.033333333333331,18.266666666666666,13.466666666666669,2.4333333333333336,4.433333333333334,10.766666666666666,6.8999999999999995,8.233333333333334,14.516666666666666,11.875,14.75,18.7,3.8,7.6,7.5,9.7,28.55,307.9,271.3,193.1,301.7,301.7,137.1,180.3,1074.0,130.0437502814791,73603.69,37287.61,136.1,412.6,370.0,238.40000000000003,245.2,307.4,1.916105644743656,19.3,8.100000000000001,6.6,2.2,2233.703333333334,2803.168333333333,6758.666666666666,0,0,0,0
2006,Northern Ireland,UK,Winter_Barley,4599,6.7,7.9,11.433333333333332,19.533333333333335,14.2,2.0,3.733333333333333,10.733333333333334,7.4,7.583333333333332,15.133333333333336,12.3,15.625,21.7,1.5,7.699999999999999,8.8,7.85,30.4,237.0,329.1,195.4,395.1,395.1,159.2,228.5,1156.6,212.64375028147902,108306.81,38181.15999999999,169.6,440.1,508.3,260.4,318.5,375.4,2.601330603889458,22.1,13.9,2.3,3.6,2495.6749999999997,2957.0533333333333,9928.793333333337,0,0,0,0
2007,Northern Ireland,UK,Winter_Barley,4730,6.2,8.733333333333333,13.5,17.666666666666668,13.833333333333334,2.466666666666667,4.566666666666666,10.033333333333331,7.3,9.033333333333331,13.85,12.075,14.05,17.9,2.2,8.933333333333334,7.633333333333335,12.1,26.549999999999997,328.8,180.3,381.1,200.7,200.7,233.9,162.1,1090.9,146.9437502814792,32508.090000000004,145237.21000000002,150.5,539.3,408.2999999999999,223.2,266.6,366.7999999999999,1.0713723432170033,18.5,6.700000000000001,2.6,1.5,1628.71,5278.235000000001,7213.299999999999,0,0,1,0
2008,Northern Ireland,UK,Winter_Barley,6149,7.0,8.133333333333333,12.6,17.766666666666666,12.300000000000002,1.5,4.233333333333333,10.233333333333333,5.6000000000000005,8.416666666666666,14.0,12.475,14.675,18.3,1.9,8.366666666666667,7.533333333333333,10.25,27.0,326.8,201.6,405.2,341.9,341.9,328.29999999999995,324.29999999999995,1275.4999999999998,331.5437502814789,40642.56,164187.03999999998,153.0,527.4000000000001,346.4,230.3,189.2,393.0,0.8548864758144126,28.799999999999997,9.2,5.0,4.1,1696.7999999999995,5672.8,6154.373333333333,0,0,1,0
2009,Northern Ireland,UK,Winter_Barley,5120,6.7,6.5,12.5,18.366666666666664,13.333333333333334,0.5333333333333333,4.466666666666666,10.133333333333333,6.6000000000000005,8.483333333333333,14.249999999999998,12.05,14.55,18.7,2.4,8.033333333333335,8.23333333333333,10.45,27.749999999999996,250.1,274.0,358.1,373.8,373.8,298.7,205.4,1255.9999999999998,312.0437502814789,75076.0,128235.61000000002,151.2,452.6,494.0,256.1,262.5,425.2,1.3795029321418597,41.5,5.499999999999999,3.7,0.4,2324.433333333333,5102.924999999999,9073.133333333331,0,0,1,0
2010,Northern Ireland,UK,Winter_Barley,6767,7.3,4.300000000000001,12.266666666666666,18.3,12.433333333333332,-2.2666666666666666,3.0666666666666664,10.133333333333333,5.2,7.666666666666666,14.216666666666669,12.125,14.175,18.9,0.5,9.2,8.166666666666668,8.1,27.65,217.40000000000003,207.2,243.9,372.2999999999999,372.2999999999999,198.3,224.0,1040.8,96.84375028147906,42931.84,59487.21000000001,175.2,485.7,451.6,298.2,264.0,386.1,1.851578515785158,58.4,19.6,15.1,7.0,1588.533333333333,3467.445,8264.28,0,0,0,0
2011,Northern Ireland,UK,Winter_Barley,6848,7.1,7.633333333333333,13.3,17.03333333333333,13.833333333333334,1.5,4.833333333333333,8.833333333333334,7.8,9.066666666666666,12.933333333333334,11.2,13.525,17.9,1.6,8.466666666666665,8.199999999999998,12.2,23.799999999999997,358.0,196.6,243.9,463.1,463.1,140.89999999999998,194.2,1261.6,317.643750281479,38651.56000000001,59487.20999999999,168.5,485.2999999999999,398.2,210.4,251.0,317.6,1.6326363263632635,29.699999999999996,9.4,1.4,0.0,1782.506666666667,3154.4399999999996,6782.673333333332,0,0,0,0
2012,Northern Ireland,UK,Winter_Barley,5323,6.1,8.033333333333333,12.533333333333331,17.2,11.833333333333334,2.6666666666666665,4.166666666666667,9.833333333333334,4.999999999999999,8.35,13.516666666666666,11.175,14.3,18.9,2.4,8.366666666666667,7.366666666666665,10.05,25.549999999999997,315.29999999999995,155.1,395.2999999999999,312.3,312.3,217.1,221.1,1178.0,234.0437502814791,24056.01,156262.08999999997,125.7,466.6,357.0,269.7,262.2,290.5,0.9031115608398684,18.1,9.3,8.200000000000001,6.300000000000001,1295.0849999999998,5343.138333333332,6140.4,0,0,1,0
