Year,Region,Crop,Area_hectares,Yield_t_per_ha,Winter_Tmax,Spring_Tmax,Summer_Tmax,Autumn_Tmax,Winter_Tmin,Spring_Tmin,Summer_Tmin,Autumn_Tmin,Spring_Temp_Mean,Summer_Temp_Mean,Flowering_Temp,Grain_Filling_Temp,Summer_Tmax_Peak,Spring_Tmin_Coldest,Spring_Temp_Range,Summer_Temp_Range,Spring_GDD,Summer_GDD,Winter_Rain,Spring_Rain,Summer_Rain,Autumn_Rain,Planting_Rain,Grain_Filling_Rain,Harvest_Rain,Annual_Rain,Rain_Deviation_from_Optimal,Spring_Rain_Squared,Summer_Rain_Squared,Winter_Sun,Spring_Sun,Summer_Sun,Autumn_Sun,Grain_Filling_Sun,Flowering_Sun,Summer_Sun_per_Rain,Winter_Frost,Spring_Frost,Autumn_Frost,Late_Spring_Frost,Spring_Temp_x_Rain,Summer_Temp_x_Rain,Summer_Temp_x_Sun,Heat_Stress,Cold_Spring,Extreme_Summer_Rain,Drought_Spring
2014,Est,Oats,34945,3.831,8.133421738942465,16.747775395711262,23.59144465128581,17.677896817525227,2.454635659853617,5.134011189142863,12.547590255737305,8.589032332102457,10.940893292427065,18.06951745351156,21.461939811706543,24.409855842590332,24.507368087768555,2.0835378170013428,11.613764206568398,11.043854395548504,984.6803963184356,1626.25657081604,228.0542907714844,128.52609252929688,287.52620697021484,199.6034889221191,52.740333557128906,181.6092758178711,241.13758850097656,843.7100791931152,93.71007919311523,16518.956460849382,82671.31969467882,149.97846603393555,674.0628356933594,798.9369354248047,367.6817817687988,568.7882690429688,585.6431579589844,2.7690272707438344,12.0,5.0,0.0,0.0,1406.1902636556442,5195.459815190274,18848.076491942185,1,0,0,1
2014,Nord,Oats,11257,5.931,8.629271984100342,16.00032615661621,22.23600196838379,17.147672017415363,3.370965321858724,6.0439291795094805,12.403708457946776,9.390907764434814,11.022127668062843,17.319855213165283,19.64576816558838,22.777135848999023,23.8865966796875,3.386883497238159,9.956396977106731,9.832293510437012,991.991490125656,1558.7869691848755,227.1735382080078,148.308443069458,265.3539390563965,138.27353477478027,59.19971656799317,159.20586776733398,206.81101989746097,779.1094551086426,29.109455108642575,21995.394285686667,70412.71297274578,140.09035682678223,635.928466796875,770.6673431396484,337.5898666381836,553.9470062255859,553.2064056396484,2.893395704489548,9.0,2.0,0.0,0.0,1634.6745937631963,4595.8918046998715,17136.560559022328,1,0,0,1
2014,Ouest,Oats,28927,5.202,10.210051854451498,16.227530479431152,23.117048899332683,18.954235394795734,4.394484281539917,6.4844902356465655,12.894550005594889,10.096189816792808,11.356010357538858,18.005799452463787,20.387840270996097,23.799562454223633,24.705015182495117,4.141756057739258,9.743040243784588,10.222498893737797,1022.0409321784972,1620.5219507217407,340.7639808654785,190.90195846557617,226.0642204284668,192.8829774856567,106.6052131652832,115.33414840698242,180.24417114257812,950.6131372451782,200.61313724517825,36443.55774599257,51105.031757930425,173.35882186889648,664.3282470703125,846.6189270019531,393.8101463317871,605.3787536621094,585.1782836914062,3.728543957319193,5.0,0.0,0.0,0.0,2167.884617609536,4070.467016412541,19571.33113460472,1,0,0,0
2014,Sud,Oats,20681,3.517,8.864996433258057,16.20931911468506,23.78095245361328,19.17291005452474,2.02550462881724,5.462972323099772,12.85814889272054,9.28380823135376,10.836145718892416,18.319550673166912,21.2674560546875,24.084237098693848,24.508455276489254,2.7101845741271973,10.746346791585283,10.92280356089274,975.2531147003174,1648.759560585022,317.7835159301758,197.31851196289065,254.4852752685547,300.5017395019531,121.21153259277344,179.5821533203125,197.93151092529297,1070.0890426635742,320.0890426635742,38934.59516324941,64762.75532851205,212.5742225646973,725.6498870849609,871.8224182128906,446.7010345458984,601.2546081542969,612.8806762695312,3.412417476101,13.0,3.0,0.0,0.0,2138.1721486648994,4662.055895857118,20732.767475514906,1,0,0,0
2015,Est,Oats,30054,4.324,7.811268488566081,16.157710393269856,26.60752995808919,15.506586074829102,1.1722946763038635,4.844591895739238,13.473663647969564,7.001156171162923,10.501151144504547,20.040596803029377,21.93449306488037,26.432294845581055,28.358631134033203,1.939555525779724,11.313118497530615,13.133866310119627,945.1036030054092,1803.653712272644,155.8465747833252,174.09525680541992,142.71910667419434,196.496280670166,113.59868621826172,62.41653251647949,102.50583457946776,669.1572189331055,80.84278106689453,30309.15844214511,20368.743409880062,171.97002410888672,663.7040710449219,886.4155120849609,345.92274475097656,631.9744873046875,588.010986328125,6.167694279469957,36.0,11.0,4.0,3.0,1828.2006052550485,2860.1760729460675,23585.32729311557,1,1,0,1
2015,Nord,Oats,8263,6.047,8.431376616160074,15.061688423156738,24.131585439046223,15.384875297546388,2.953554292519887,5.260952711105347,12.563344955444336,7.931969324747722,10.161320567131042,18.34746519724528,20.097966194152832,23.677090644836422,25.04057502746582,2.9520885944366455,9.800735712051392,11.568240483601889,914.5188510417938,1651.2718677520752,161.83319473266602,115.42389106750488,152.69285011291504,190.13662338256836,65.13047218322754,66.1115894317627,128.63948822021484,620.0865592956543,129.9134407043457,13322.674629163232,23315.10647560514,155.03747940063477,634.0618591308594,824.1042633056641,317.5239486694336,591.1573181152344,577.6952209472656,5.362020827255212,27.0,5.0,1.0,1.0,1172.8591582425304,2801.5267533148985,19886.942440642877,1,0,0,1
2015,Ouest,Oats,23326,5.595,10.190938631693522,16.096831957499187,24.227549235026043,16.99130344390869,3.7202979723612466,6.667294502258301,13.058854420979818,8.804455757141113,11.382063229878744,18.64320182800293,20.8244571685791,24.10431957244873,24.94573974609375,4.331230640411377,9.429537455240888,11.168694814046225,1024.385690689087,1677.8881645202637,202.7638168334961,144.15534210205078,186.3865547180176,173.5779151916504,84.4819107055664,78.54555892944336,148.23472213745117,706.8836288452148,43.11637115478515,20780.762656559295,34739.94777965256,187.7599334716797,644.5932312011719,853.4783477783203,375.3134536743164,612.0690002441406,591.782470703125,4.5546402678818065,20.0,2.0,0.0,0.0,1640.785218730343,3474.8421576341134,20677.688691827934,1,0,0,1
2015,Sud,Oats,21217,3.322,9.17287047704061,16.50608476003011,26.756282806396484,16.846927007039387,0.956005041797956,6.074195782343547,14.195404688517252,7.062490781148274,11.290140271186829,20.475843747456867,22.685585021972656,27.040762901306152,28.800827026367188,3.3746325969696045,10.431888977686562,12.560878117879232,1016.1126244068146,1842.8259372711184,173.0079689025879,179.24917221069336,191.9930648803711,219.27363204956055,136.21891021728516,104.1550521850586,120.80587768554688,763.5238380432129,13.52383804321289,32130.265738218804,36861.336962158384,247.8548812866211,709.8690185546875,958.800048828125,437.38401794433594,676.7543640136719,627.592529296875,4.96805441906655,35.0,4.0,4.0,1.0,2023.748297752852,3931.2199970858273,25653.92526123207,1,0,0,1
2016,Est,Oats,28186,3.727,7.376485824584961,14.10621420542399,24.63562838236491,16.0666348139445,0.9821478525797526,4.6004371245702105,13.120067596435549,6.907668352127075,9.3533256649971,18.87784798940023,20.05195426940918,23.63209819793701,26.642688751220703,1.342965006828308,9.50577708085378,11.515560785929363,841.7993098497391,1699.0063190460205,211.22969436645508,316.0870132446289,177.90034103393555,179.73553085327148,171.95154571533203,151.5376968383789,62.48215103149414,884.952579498291,134.95257949829102,99910.9999419102,31648.53133999057,166.49979782104492,566.5205535888672,797.9689788818359,352.4285125732422,520.8734588623047,461.3347625732422,4.460410607772231,41.0,14.0,6.0,4.0,2956.464773353266,3358.3755953010955,19658.467224388103,1,1,0,0
2016,Nord,Oats,8715,5.635,7.778411865234375,13.910153071085611,23.219703674316406,15.909049987792969,2.111994425455729,5.137740055720012,13.176427523295084,7.840669631958008,9.523946563402813,18.198065598805744,19.422218322753903,22.23072624206543,25.19765853881836,2.4265992641448975,8.7724130153656,10.043276151021322,857.155190706253,1637.825903892517,171.09628295898438,256.1278953552246,146.11273574829102,144.50315475463867,129.80400466918945,113.70744323730467,56.5025749206543,717.8400688171387,32.15993118286133,65601.49877909689,21348.93154784992,159.92658233642578,570.2767333984375,747.8565368652344,331.896484375,490.4642028808594,447.0628356933594,5.083560801593768,27.0,9.0,4.0,2.0,2439.3483887599864,2658.969149968369,17365.007176911226,1,0,0,0
2016,Ouest,Oats,22114,4.533,9.939315795898438,14.781821568806969,23.91221745808919,17.387437502543133,3.5424250761667886,5.658332268397014,13.29941463470459,8.402183850606283,10.22007691860199,18.60581604639689,19.81407356262207,22.71887588500977,26.298900604248047,3.326455354690552,9.123489300409954,10.612802823384602,919.8069226741792,1674.5234441757202,259.35428619384766,214.6568946838379,95.36030673980711,154.9159755706787,138.91370010375977,76.19690036773682,30.370171546936035,724.2874631881714,25.712536811828613,46077.58243530827,9093.588101510104,187.59624862670896,615.1962280273438,805.3418579101562,371.1773452758789,524.2955322265625,475.1914825439453,8.357609944982292,13.0,1.0,2.0,0.0,2193.80997477707,1774.2563253288329,19257.509634449223,1,0,0,0
2016,Sud,Oats,19902,3.324,9.760935147603352,14.6723051071167,25.222732543945312,17.50938828786214,1.7572962641716003,4.954967141151428,13.190739313761393,7.601009686787923,9.813636124134064,19.20673592885335,20.297656059265137,24.28801918029785,27.09215927124023,1.7106884717941284,9.717337965965273,12.03199323018392,883.2272511720657,1728.6062335968018,250.39566612243652,271.96514892578125,135.36827278137207,273.72530364990234,158.69691467285156,112.15464782714844,64.33261299133301,931.4543914794922,181.4543914794922,73965.04223022237,18324.56927581196,240.96124267578125,660.8565673828125,909.7218322753906,427.7041778564453,602.844482421875,550.9375,6.671066617774591,25.0,6.0,1.0,0.0,2668.9670100035473,2599.9826684568,22945.670464870054,1,1,0,0
2004,Est,Oilseed_Rape,687445,3.584,6.019989172617595,14.57748285929362,23.925570170084637,15.529293060302734,-0.0977606077988942,4.1612502336502075,12.613503456115724,7.493145783742269,9.369366546471912,18.26953681310018,20.709793090820312,23.694220542907715,24.388269424438477,1.1266368627548218,10.416232625643412,11.312066713968914,843.2429891824722,1644.258313179016,229.47437858581543,160.62070846557617,246.8087501525879,185.9695720672607,101.48329544067384,117.4582405090332,203.06057739257812,822.8734092712402,72.87340927124023,25799.011987983613,60914.55915188255,169.3035430908203,654.2715454101562,797.912109375,340.5748176574707,574.3302307128906,589.5094604492188,3.219870601355629,50.0,13.0,4.0,1.0,1504.914292567987,4509.081546707949,19090.50216241181,1,1,0,1
2004,Nord,Oilseed_Rape,163436,3.91,6.81196133295695,14.17328643798828,22.721026102701824,15.56043561299642,1.6254948774973552,4.912326335906982,12.586920420328775,8.239677588144938,9.542806386947632,17.6539732615153,19.471464157104492,22.10949993133545,23.94407844543457,2.4397382736206055,9.2609601020813,10.134105682373049,858.8525748252869,1588.857593536377,180.0696725845337,134.85136032104492,199.9755401611328,124.08111763000488,91.43175888061523,97.00057220458984,166.78255081176758,638.9776906967163,111.02230930328368,18184.88938043629,39990.21666273684,141.3909568786621,615.7617797851562,753.3732757568359,313.72887420654297,538.8726196289062,554.9656677246094,3.7485819177439024,30.0,9.0,4.0,0.0,1286.860422560244,3530.362838961718,17117.41386354905,1,0,0,1
2004,Ouest,Oilseed_Rape,183063,3.199,8.981989542643229,15.076415379842125,23.63335927327474,16.886321385701496,2.6746785640716553,5.459078947703044,13.08615239461263,9.038355191548664,10.267747163772585,18.359755833943684,21.253154754638672,23.491907119750977,23.916263580322266,2.7194509506225586,9.61733643213908,10.547206878662108,924.0972447395324,1652.3780250549316,221.43585968017575,165.08182525634766,178.74474906921387,177.90391731262207,118.20855712890624,79.35599327087402,161.36626434326172,743.1663513183594,6.833648681640625,27252.009029967303,31949.68531981623,185.7412872314453,663.2838134765625,821.0366058349609,354.27559661865234,591.0415954589844,608.1318969726562,4.567791883137606,25.0,8.0,0.0,0.0,1695.0184430662648,3281.7099495102993,19403.85308220769,1,0,0,1
2004,Sud,Oilseed_Rape,58571,2.996,7.940131823221843,14.193019231160482,24.986616134643555,16.82472864786784,0.3002460102240245,4.235304832458496,13.115801811218262,7.652104218800862,9.21416203180949,19.051208972930908,21.331148147583008,24.92194652557373,25.467662811279297,1.1412110328674316,9.957714398701986,11.870814323425291,829.274582862854,1714.6088075637815,239.10594940185547,223.6694107055664,177.99497604370117,216.60054779052737,161.2243881225586,60.43966293334961,156.4006309509277,857.3708839416504,107.3708839416504,50028.005285375344,31682.21149679775,238.68996047973633,690.4630737304688,919.1380004882812,421.4179229736328,654.2927856445312,631.3158264160156,5.134993287542752,41.0,14.0,5.0,1.0,2060.926191800433,3391.019484740382,22966.148392964504,1,1,0,0
2005,Est,Oilseed_Rape,651073,3.568,4.812640349070231,15.358482042948404,24.61280377705892,16.488113085428875,-0.9446573158105216,5.097314318021138,12.341830253601074,7.548173427581787,10.227898180484772,18.47731701532999,22.39185619354248,25.139875411987305,25.271638870239254,1.6929768323898315,10.261167724927263,12.270973523457844,920.5108362436296,1662.9585313796997,163.70045852661133,186.09405517578125,169.50360870361328,151.90177154541016,122.36367797851562,129.5812950134277,120.0378761291504,671.199893951416,78.80010604858398,34630.997371766716,28731.473363547644,168.0371856689453,625.5167999267578,849.3495330810547,359.05674743652344,593.922607421875,598.3877563476562,4.981416754395389,55.0,12.0,12.0,0.0,1903.3510483314055,3131.971913259111,20904.87339586061,1,1,0,0
2005,Nord,Oilseed_Rape,182316,3.95,6.288259983062744,14.481643676757812,23.147591908772785,16.478944142659504,1.2572030027707417,5.675541083017985,12.251171747843424,8.596081972122192,10.0785923798879,17.699381828308105,20.61505889892578,23.361533164978027,23.38355255126953,3.085522174835205,8.806102593739826,10.89642016092936,907.0733141899108,1592.9443645477295,128.2286148071289,148.42303848266602,176.39213943481445,144.2007179260254,91.96524047851562,124.68054962158205,136.0898475646973,597.2445106506348,152.75548934936523,22029.398352426957,31114.186854391024,149.22089004516602,579.5154266357422,802.048095703125,329.24463653564453,553.2760772705078,567.574951171875,4.521328274513822,33.0,8.0,10.0,0.0,1495.895304651206,3122.0318273689445,18565.48201054428,1,0,0,1
2005,Ouest,Oilseed_Rape,213470,3.773,7.926071484883626,15.657768885294596,24.6763973236084,17.66035334269206,2.018791913986206,6.229894479115804,13.002325693766275,9.061251719792685,10.9438316822052,18.839361508687336,21.6904935836792,24.74333095550537,24.828039169311523,3.78434944152832,9.427874406178791,11.674071629842125,984.944851398468,1695.5425357818604,152.603910446167,153.26740264892578,109.21059799194336,191.15795135498047,102.49307250976562,79.83740997314453,79.88093185424805,606.2398624420166,143.7601375579834,23490.89671474794,11926.954713757865,182.00495529174805,635.2925109863281,874.2037963867188,372.2268829345703,591.46533203125,592.2241821289062,7.932120978516286,26.0,9.0,8.0,0.0,1677.3326569586152,2057.457936150144,21572.200221445528,1,0,0,1
2005,Sud,Oilseed_Rape,69817,3.046,5.682480176289876,15.581202189127604,25.38285255432129,16.757495244344074,-2.0075994729995728,4.940386374791463,13.116981188456217,7.639197667439778,10.260794281959534,19.249916871388752,22.859838485717773,25.891283988952637,26.147315979003903,1.090153455734253,10.64081581433614,12.265871365865072,923.471485376358,1732.4925184249878,149.7438507080078,206.2294158935547,120.62703323364258,253.5763931274414,146.64458084106445,73.07870483398438,81.25710678100586,730.1766929626465,19.823307037353516,42530.57197979675,14550.881146750313,255.32840728759768,717.0655059814453,948.6335754394532,418.2715759277344,663.1514587402344,639.1996154785156,7.799529020963218,61.0,14.0,13.0,0.0,2116.0776113724405,2322.060362189868,24079.02617345826,1,1,0,0
2006,Est,Oilseed_Rape,795128,2.97,5.3107673327128095,14.298894246419271,25.39681752522787,18.07666047414144,-0.5158906976381937,4.908764759699504,13.233853340148926,9.22590414683024,9.603829503059387,19.3153354326884,21.718741416931152,27.47677326202393,30.27745056152344,1.3272998332977295,9.390129486719768,12.162964185078945,864.3446552753448,1738.3801889419556,160.11070251464844,265.9364547729492,203.76625061035156,231.28060913085935,167.03982543945312,75.58627319335938,169.48873138427734,861.0940170288086,111.0940170288086,70722.19797720487,41520.6848878006,159.2123565673828,583.7950134277344,874.0263366699219,344.05956649780273,664.8848266601562,564.1430511474609,4.268410121612771,51.0,19.0,6.0,5.0,2554.008370287468,3935.813480400188,22197.487384649387,1,1,0,0
2006,Nord,Oilseed_Rape,256104,3.022,5.957001209259033,13.50793425242106,24.033986409505207,17.869173685709637,1.1086180719236531,5.34094242254893,13.01175626118978,9.884966214497885,9.424438337484997,18.522871335347492,20.26921272277832,25.577282905578613,28.513263702392575,1.791646122932434,8.166991829872131,11.022230148315428,848.1994503736496,1667.0584201812744,175.1745376586914,192.47711181640625,211.33963012695312,147.547212600708,97.26667022705078,91.87525177001952,170.07167434692383,726.5384922027588,23.46150779724121,37047.438573185354,44664.43926219735,129.7729320526123,564.8014984130859,821.3602752685547,316.88411712646484,624.3100891113281,531.5108947753906,3.868144042529799,37.0,19.0,1.0,3.0,1813.9886716909252,3914.6167769014814,19740.5616931119,1,1,0,0
2006,Ouest,Oilseed_Rape,254180,2.88,7.593421300252278,14.909375190734863,25.126415888468426,18.805038770039875,1.909125566482544,6.312481959660848,13.736214637756348,10.63631502787272,10.610928575197857,19.43131526311239,21.56213092803955,26.41832160949707,28.433080673217773,3.785167932510376,8.596893231074016,11.390201250712078,954.983571767807,1748.8183736801147,220.12501525878903,215.1694450378418,120.63137817382812,274.14246368408203,155.4281234741211,68.39315414428711,101.66894912719728,830.068302154541,80.06830215454102,46297.89007789282,14551.929400117137,169.2408447265625,610.5773315429688,873.1620178222656,357.2535858154297,638.6513671875,575.6141204833984,7.178756262832079,33.0,9.0,0.0,2.0,2283.1476128615,2344.026339919389,21939.43199781653,1,0,0,0
2006,Sud,Oilseed_Rape,93922,2.788,7.290862560272217,15.643561681111654,25.74002456665039,19.057971000671387,-0.5816769401232401,5.381838083267212,13.57382901509603,9.555962085723875,10.512699882189434,19.65692679087321,22.469585418701172,27.323060035705566,29.4138126373291,2.5223195552825928,10.261723597844442,12.16619555155436,946.142989397049,1769.1234111785889,170.21800231933594,220.3478546142578,176.14671325683594,259.8867492675781,158.31124114990234,98.37969207763672,137.62845993041992,826.5993194580078,76.59931945800781,48553.1770331061,31027.66459118598,248.52472686767575,703.6942138671875,939.9056396484376,429.060791015625,669.6233215332031,629.7427673339844,5.30580343472541,57.0,11.0,2.0,0.0,2316.4508652440027,3462.5030469425596,24193.19425488403,1,0,0,0
2007,Est,Oilseed_Rape,870348,2.948,8.11901601155599,17.551306406656902,22.667449951171875,14.273257891337076,1.9316270351409912,6.108359018961589,12.659634908040363,5.284036596616109,11.829832712809246,17.66354242960612,21.445338249206543,22.834867477416992,22.84998321533203,2.0930428504943848,11.442947387695312,10.00781504313151,1064.684944152832,1589.7188186645508,239.99061584472656,202.55612754821777,316.72157287597656,134.0729465484619,96.22626304626463,209.90240478515625,216.11876678466797,893.3412628173828,143.3412628173828,41028.98480732986,100312.55472503252,169.17560195922852,677.2527008056641,744.7481231689453,360.9089584350586,518.5636291503906,494.62901306152344,2.3440275598146423,23.0,7.0,13.0,0.0,2396.205103849869,5594.424940866399,16881.540808161255,1,0,0,0
2007,Nord,Oilseed_Rape,314878,3.195,8.713521957397461,16.711120923360188,21.60576629638672,14.588984807332356,3.46282958984375,6.572430849075317,12.653850237528482,6.733707586924235,11.641775886217753,17.1298082669576,20.01307201385498,21.629300117492676,21.930644989013672,3.300952672958374,10.13869007428487,8.951916058858236,1047.7598297595978,1541.682744026184,209.15064239501953,148.7304768562317,277.0137405395508,137.14520645141602,67.369957447052,200.48155212402344,182.52103424072263,772.040066242218,22.040066242218018,22120.75474588207,76736.61244771356,142.53630828857422,636.4037780761719,698.1141662597656,319.3259048461914,484.2168884277344,455.42535400390625,2.511077923360592,21.0,0.0,7.0,0.0,1731.4868790105456,4745.192262755245,15083.291524405358,1,0,0,1
2007,Ouest,Oilseed_Rape,303148,2.636,10.24343999226888,16.8724152247111,21.700401941935223,16.11888885498047,4.346127827962239,7.374694744745891,12.766599337259928,7.06841246287028,12.123554984728496,17.233500639597576,19.846903800964355,21.51273822784424,22.075729370117188,3.821314573287964,9.49772047996521,8.933802604675295,1091.1199486255646,1551.0150575637815,249.05371856689453,217.78436088562012,264.7252655029297,110.0286922454834,114.88297080993652,198.86251068115232,164.75819396972656,841.5920372009277,91.59203720092772,47430.02784635802,70079.46619559661,178.94803619384766,642.4512329101562,755.262939453125,385.4679946899414,518.0363311767578,480.87669372558594,2.842269958875243,17.0,1.0,4.0,0.0,2640.3206740107694,4562.143032362377,16389.5093579803,1,0,0,0
2007,Sud,Oilseed_Rape,125959,2.461,9.2734325726827,16.60965887705485,23.440876642862957,15.653034845987955,1.442717367472748,6.412826061248779,12.520744959513346,5.791658600171407,11.511242469151815,17.980810801188152,20.826799392700195,23.276487350463867,23.983707427978516,2.396994113922119,10.196832815806072,10.920131683349611,1036.011822223663,1618.2729721069336,212.22041702270508,254.2445831298828,238.04326629638672,142.2574005126953,117.93804931640624,153.2820816040039,148.0946044921875,846.7656669616699,96.76566696166992,64640.30805088789,56664.59662905248,243.2098922729492,680.4949340820312,861.5155639648438,462.6270294189453,601.4281616210938,546.5371704101562,3.6040151948754815,28.0,6.0,9.0,0.0,2926.6710428765064,4280.210933772178,20194.680060806415,1,0,0,0
2008,Est,Oilseed_Rape,809639,3.286,7.737405618031819,14.774821917215982,23.339887619018555,14.319281260172524,0.6329409182071686,5.447246948877971,12.396590868631998,5.9385303656260175,10.111034433046976,17.868239243825276,21.783509254455566,23.39538192749023,24.65738868713379,2.4103453159332275,9.327574968338013,10.943296750386557,909.993098974228,1608.141531944275,172.04926300048828,278.45068359375,205.11024475097656,212.45721435546875,200.11241149902344,123.6098403930664,146.08901977539062,868.0674057006836,118.0674057006836,77534.78319382668,42070.21250180551,192.3968620300293,593.2266540527344,792.9345550537109,330.837345123291,563.8802795410156,545.7558288574219,3.847138001372704,45.0,13.0,6.0,3.0,2815.424449721875,3664.9589245700063,18507.003404190094,1,0,0,0
2008,Nord,Oilseed_Rape,259909,3.768,7.955069224039714,14.749836285909018,22.17722002665202,14.427213350931805,2.1206225752830505,6.113186438878377,12.321287155151367,6.8644782702128095,10.431511362393698,17.249253590901695,20.87104034423828,22.137110710144043,23.43893241882324,3.658242464065552,8.63664984703064,9.855932871500652,938.8360226154329,1552.4328231811523,132.31502151489258,233.14278411865232,171.8446388244629,186.77525329589844,160.00501251220703,85.0699577331543,136.63247680664062,724.0776977539062,25.92230224609375,54355.55778659653,29530.5798927101,164.06420135498047,589.0189971923828,746.0000457763672,308.6728515625,538.8743896484375,541.1444396972656,4.316014953370859,33.0,8.0,3.0,3.0,2432.031601593823,2964.1917533200713,16544.207155074975,1,0,0,0
2008,Ouest,Oilseed_Rape,240822,3.058,9.983787695566813,15.334803899129232,22.549496332804363,15.47876516977946,2.8973962863286338,6.662678400675456,12.523537317911783,7.542023499806722,10.998741149902344,17.536516825358074,21.1373233795166,22.58184814453125,23.453222274780273,4.472926616668701,8.672125498453777,10.02595901489258,989.8867034912108,1578.2865142822266,210.62201309204104,276.4026107788086,152.2973976135254,234.5007438659668,177.11638641357422,89.77253723144531,113.5202980041504,873.8227653503418,123.8227653503418,76398.40324534156,23194.49731985225,204.749698638916,615.9177856445312,815.9642791748047,351.22947692871094,589.221923828125,566.1437072753906,5.322753627115796,22.0,4.0,0.0,1.0,3040.080769113323,2670.7658757078366,18399.583520951615,1,0,0,0
2008,Sud,Oilseed_Rape,105594,3.106,9.435287952423096,14.75071620941162,24.0172856648763,15.507511456807457,0.9839812082548935,5.331174453099568,12.61395263671875,6.419172843297322,10.040945331255594,18.315619150797524,20.94212245941162,23.65217113494873,25.00770378112793,2.1867258548736572,9.419541756312054,11.403333028157553,903.6850798130037,1648.4057235717771,233.2388916015625,351.8583221435547,199.62039184570312,303.7022018432617,213.19641113281253,139.75347900390625,119.82427978515624,1088.419807434082,338.41980743408203,123804.2788616775,39848.30084063206,262.9848403930664,643.4010009765625,891.6534729003906,405.5596237182617,616.2418212890625,547.1201782226562,4.444480766372743,36.0,7.0,5.0,1.0,3532.9901769907524,3656.171071778866,21415.09617272772,1,0,0,0
2009,Est,Oilseed_Rape,769578,3.75,5.314071337381999,16.254872004191082,24.823930740356445,16.64990297953288,-1.3839214937761426,5.620269298553467,12.486722946166992,7.267072518666585,10.937570651372274,18.65532684326172,21.66393566131592,23.74048137664795,26.99082946777344,1.3924341201782229,10.634602705637615,12.337207794189451,984.3813586235046,1678.9794158935547,194.53409957885745,160.84084701538086,200.5143699645996,186.6838722229004,106.32540130615234,168.94383239746094,119.59113693237305,742.5731887817383,7.426811218261719,25869.77806862515,40206.012562300326,168.4541893005371,645.8183898925781,869.3492431640625,348.21228790283203,588.2803039550781,575.0844421386719,4.314080645051678,53.0,10.0,4.0,0.0,1759.2081278572875,3740.6611084603064,21580.66540148598,1,1,0,1
2009,Nord,Oilseed_Rape,147320,4.184,5.516240199406941,15.391186078389486,23.626492818196613,16.359098116556805,-0.2227992018063863,5.889743248621623,12.32308260599772,8.645788351694742,10.640464663505554,17.974787712097168,19.96619129180908,22.586410522460938,25.70665740966797,2.3890669345855713,9.501442829767864,11.303410212198893,957.6418197155,1617.7308940887451,176.95536422729492,143.58612823486328,142.22074699401855,198.99957847595215,86.75422286987305,123.12847137451172,82.98026084899902,661.7618179321289,88.2381820678711,20616.9762214786,20226.74087553664,149.25018692016602,614.8461303710938,833.8534240722656,314.55467987060547,574.3724365234375,548.837158203125,5.822155250363905,39.0,4.0,1.0,0.0,1527.82312365264,2556.387735473365,19701.03193527204,1,0,0,1
2009,Ouest,Oilseed_Rape,238762,3.597,7.948819160461426,15.916287740071615,23.864619572957356,17.78408972422282,1.2243277778228123,6.172426064809163,12.633178075154625,9.364187558492024,11.04435690244039,18.24889882405599,21.076566696166992,23.1909704208374,25.211917877197266,3.052799701690674,9.743861675262451,11.231441497802733,993.992121219635,1642.400894165039,245.6731109619141,170.25941467285156,132.63056564331055,250.01158142089844,113.91638565063477,109.93627166748048,77.30024719238281,798.5746726989746,48.57467269897461,28988.268284742026,17590.866942864508,191.59100341796875,661.1342926025391,866.0258483886719,365.8338050842285,601.4899291992188,585.7800903320312,6.480746708056942,29.0,2.0,0.0,0.0,1880.405741647569,2420.3617734020904,20667.377412143294,1,0,0,1
2009,Sud,Oilseed_Rape,101254,2.743,7.229782740275065,16.097704887390137,25.896982192993164,17.7691167195638,-0.5523309310277303,5.811385989189148,13.414357503255207,7.9705491065979,10.954545438289642,19.655669848124187,22.53229522705078,25.081374168395996,27.5281982421875,1.7629777193069458,10.286318898200989,12.482624689737955,985.9090894460678,1769.0102863311768,246.2407341003418,224.61358642578125,158.24591064453125,237.8905906677246,171.10528564453125,105.3373908996582,94.98211669921876,866.9908218383789,116.9908218383789,50451.2632070519,25041.76823571697,239.15221786499023,702.3821105957031,947.4417114257812,432.6259765625,652.6334838867188,616.7626647949219,5.949551279471539,51.0,7.0,2.0,0.0,2460.5397385584183,3110.4293744446672,24535.881129692425,1,1,0,0
2010,Est,Oilseed_Rape,845054,3.244,3.380329012870789,14.72510846455892,24.338653564453125,14.43553066253662,-1.981672614812851,4.2379491329193115,12.717268308003744,6.081420818964641,9.481528798739117,18.527960936228435,19.840042114257812,24.94562530517578,26.93451690673828,1.5581705570220947,10.487159331639608,11.62138525644938,853.3375918865204,1667.516484260559,238.21664810180664,151.31012725830078,235.1943359375,211.57380294799805,79.17156982421875,125.22242736816406,169.82093811035156,836.2949142456055,86.29491424560547,22894.754610923177,55316.3756570816,147.17739486694336,636.4522705078125,815.0299072265625,346.4171333312988,584.44189453125,507.635009765625,3.4506750722516464,60.0,12.0,10.0,0.0,1434.6513291404594,4357.671468672188,19836.730556655675,1,1,0,1
